stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,index,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrozów - Wyzwolenia,3,0.0,0.036019433740995144,0.09305799965707377,0.00127356643066241,1.5,Rysia,3.0,0.08716609524069317,0.07083846018632449,0.0,0.0013426810973535424,145.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modlińska,4,0.009919964270055568,0.06856413936059953,0.005847794894008717,0.0011611136680545768,69.75,Ścinawska,3.0,0.05152589524488018,0.06941095418532553,0.0033907186782362094,0.0011972194395681395,125.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rymarska,3,0.019839928540111136,0.064866495700709,0.0012372417900749924,0.0009501439211941037,45.8125,POŚWIĘCKA (Ośrodek zdrowia),1.0,0.0,0.055024576734025124,0.0,0.0005252514341615761,10.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okrzei,2,0.0,0.056538031687594505,0.004412919295015838,0.0010966282816352118,54.75,Poświęcka,2.0,0.0,0.058224373329480605,0.0024813895781637717,0.0007985360663849894,21.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Złotostocka,3,0.03125840380128712,0.05309297444128905,0.0028156049489671603,0.00073695647497685,57.125,POŚWIĘTNE,5.0,0.05438162657990586,0.061292775665399236,0.022828784119106698,0.0019633650822121007,152.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mrozów - Świetlica,2,0.0,0.037248787248787246,0.09429930241582517,0.000722766878924682,0.75,PRACZE ODRZAŃSKIE (Stacja kolejowa),3.0,0.06061016662842136,0.043978829050035466,0.011469876547015397,0.0018772532114094667,70.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojnowice - Główna,2,0.0,0.03477417006995269,0.0046457481657958145,0.0009741006468260645,0.875,Wojszyce,2.0,0.0,0.052334264008830594,0.0003698965830803138,0.0013287751333255786,43.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mroźna,2,0.0,0.050516917293233085,0.027287002192923085,0.0009363380246593542,14.9375,Park Brochowski,3.0,0.027916683575778898,0.04159141338562361,0.003458533051800934,0.0011441872200905559,33.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilczyce,2,0.0,0.04839072698627054,0.025708639034030915,0.0010505545440018926,15.875,ROD Mieczyk,2.0,0.0,0.0423965072852559,0.004777830864787386,0.0008619642029037878,22.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zgorzelisko,2,0.0,0.05308969689487005,0.02895199935024501,0.0007924062964766031,14.9375,Zagłoby,2.0,0.0,0.05286979337487701,0.011747298984325631,0.0009583146879379457,38.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muchobór Wielki,3,0.0,0.05444071659175793,0.026736064109158835,0.001643380216108985,104.25,Pasikurowice - Energetyczna,3.0,0.0009973463347629143,0.04059226430298147,0.12046915216620686,0.0013539533191161248,2.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muchobór Wielki (Roślinna),2,0.0,0.054721303130567577,0.0234209600129951,0.0010387479511593987,69.375,Pasikurowice - Wrocławska (na wys. nr 14),4.0,0.0004986731673814573,0.039200427994747336,0.1198572815683615,0.0009171658288928313,1.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Młodych Techników,3,0.13299906839579498,0.07607253427686864,0.0,0.0018719034184708698,408.0,Pasikurowice - skrzy. Malinowa,2.0,0.0,0.04192893929147375,0.12210594454633725,0.0011788850210998935,2.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strzegomska (Muzeum Współczesne),3,0.13299906839579498,0.07082852907264042,0.0023851422692692963,0.0008961640718707408,161.1875,Siedlec - Wrocławska/szkoła,2.0,0.0,0.03774998829094656,0.0,0.0007669081951263922,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,pl. Strzegomski (Muzeum Współczesne),4,0.06649953419789749,0.07085770783554421,0.004680943227657904,0.0015756283502319146,324.625,Pasikurowice - cmentarz,2.0,0.0,0.04338931955211025,0.12373965445494196,0.0011672815860961573,2.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOWY DWÓR (pętla),3,0.010660353672862943,0.05847953216374269,0.003313750439938273,0.00065253316286469,48.0625,Ramiszów,2.0,0.0,0.0450053045954548,0.125370281892021,0.0011276116265969605,2.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zemska,3,0.008878079448309173,0.05855917200054474,0.0036305059966970786,0.0013733222203078908,117.5625,Starodębowa,2.0,0.0,0.048756881011433065,0.00042846354206803013,0.0009216822987244552,2.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,pl. Zgody,2,0.0,0.0734352318333191,0.0,0.0009527121019040223,69.0,Pawłowicka,3.0,0.0,0.04887218045112782,0.12863461923770478,0.001431839224883527,3.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narodowe Forum Muzyki,5,0.04542982774777776,0.0799330792824612,0.0022782034274575627,0.0012861574110945102,252.875,Przebiśniegowa,2.0,0.0,0.046825074071922386,0.12700090932910008,0.0011100084530892265,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zamkowa,3,0.20004136232769457,0.07982920263622018,0.0,0.001168526487740783,233.5,Zajączkowska,2.0,0.0,0.047565653585128355,0.004956614213276205,0.0010884887492200199,21.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZACHODNIA (Stacja kolejowa),2,0.0,0.06978820092509941,0.0,0.001230746275173053,237.5,Pisarzowice - Graniczna,2.0,0.0,0.03375916230366492,0.03352187784165343,0.0010504548190511734,4.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Słonimskiego,2,0.0,0.07006680788658953,0.034304356065733545,0.0004374015730261234,22.5,Pisarzowice - Odrzańska,2.0,0.0,0.0330124923202949,0.03576899958386634,0.0011688959568647783,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opatowicka nr 59,2,0.0,0.051835332409137486,0.018453041665538617,0.0012310252501936483,9.625,Wilkszyn (pętla),2.0,0.0,0.0347983766514118,0.03127475609944053,0.0012070230876836802,6.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPATOWICE,2,0.0,0.04703823223759777,0.013872268998565123,0.0011905529086949234,7.875,Pisarzowice - Szkolna,2.0,0.0,0.03231885801355307,0.03800995638302791,0.0012047141036403604,4.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opatowicka nr 127,2,0.0,0.044950867656282666,0.011573760727725585,0.001075553042602287,6.125,Piwnika - Ponurego,2.0,0.0,0.055867470714632286,0.009888568654347054,0.0007751693640867396,23.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opatowicka nr 85,2,0.0,0.04932323927506309,0.0161653626445028,0.0013158278534456166,9.625,ROD Źródło Zdrowia,2.0,0.0,0.052935767765664,0.007425673905337299,0.0010166974569489147,23.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSOBOWICKA (Cmentarz),3,0.01743779295134682,0.06920972155158539,0.020987086119609064,0.0010009594864408482,61.375,Zakrzowska,4.0,0.13412466336070228,0.059134262655906086,0.012345298460305472,0.00198233435163802,125.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSOBOWICE (Stacja kolejowa),2,0.0,0.061305959509552324,0.02477190892600915,0.0012240968380777134,81.25,Zielińskiego,2.0,0.0,0.06858990724193685,1.2329886102677126e-05,0.0005544207055163569,31.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSOBOWICKA (Cmentarz II),3,0.027823814545842523,0.06784474597664879,0.019476405771990144,0.0009303351904279754,61.3125,Poczta Główna,5.0,0.12829670249071812,0.07271087054578258,6.164943051338563e-06,0.0015996594104437784,164.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serbska (C.K. Agora),3,0.05842708507833977,0.06837878667408762,0.0,0.0007322776432939035,54.6875,Widawa,2.0,0.0,0.053402239448751075,0.021302960713900403,0.0010804523551996548,19.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Łużycka,4,0.029213542539169884,0.06842775302355188,0.018027993610742615,0.0011242144113492235,91.8125,Wolska,3.0,0.020616911203756194,0.03947884012539185,0.011599340351093506,0.000989688090399733,21.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostowa,2,0.0,0.0651613880891044,0.027024392885182876,0.0011414828399700472,81.25,Poprzeczna,2.0,0.0,0.05426878534877458,0.007425673905337299,0.0011259365522218116,43.0625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parafialna,3,0.0,0.052634800171369116,0.0035113842488561603,0.0014233417061736233,43.625,Przybyszewskiego,2.0,0.0,0.06110689916603487,0.0,0.0013364519235125685,128.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odolanowska,2,0.0,0.05174488567990373,0.0007607547987113192,0.0008307771116945021,4.1875,Psary - Szkoła,2.0,0.0,0.04837064154113905,0.009204259975648475,0.0005375972099395606,3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odrodzenia Polski,2,0.0,0.05400992275325001,0.002303922895741397,0.0006087052711615547,4.0,Psary - Wolności,3.0,0.0,0.050768455530360294,0.018978777183545768,0.0012989897153661012,15.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZAKRZÓW,2,0.0,0.056512025233276385,0.0038633348674770554,0.0009829079851228718,17.1875,Szymanów - skrzyż.,2.0,0.0,0.0483300353780656,0.004956614213276205,0.0010150781187983546,9.0625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Świętokrzyska,2,0.1685826015490855,0.07816760588983822,0.0044697728564853665,0.00045883055579407187,47.75,Psie Pole (Gorlicka),2.0,0.15876689073615127,0.05885789396816124,0.0,0.0007417599298989861,40.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partyzantów,2,0.0,0.05967249514293644,0.0037739935565963664,0.0008445501071053099,54.75,Pustecka,2.0,0.07092986942245919,0.035730117918255165,0.0,0.0010174111807172354,18.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oleśniczka - skrzy.,2,0.0,0.0332444238277475,0.022221620597233125,0.00070423886618225,0.75,Pułtuska,2.0,0.0,0.057806784766549525,0.004663779418337623,0.001037769538008588,32.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raków IV,2,0.0,0.034357396827933366,0.024276470747488968,0.0007734182712501694,0.75,Pęgowska,2.0,0.0,0.04541356772594095,0.0024813895781637717,0.0012627003626257008,21.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zalewowa,2,0.0,0.04303658109392984,0.00926983783198419,0.0011948073801783276,6.125,ŚWINIARY,1.0,0.0,0.04344310893117016,0.0,0.0007162077582507503,10.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opera,6,0.07133379467146846,0.07840277144680463,0.0,0.0019362802456822474,377.625,SPISKA (Ośrodek sportu),2.0,0.0,0.061489166920964296,0.0006534839634418876,0.0006117610278124844,27.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ŚWIDNICKA (Dom Europy),4,0.08118572836661878,0.07718542451983486,0.0,0.0009130591190767113,139.0,Tunelowa,2.0,0.0,0.04405816114573084,0.006963303176486907,0.0007947042240033238,21.9375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Os. Przyjaźni,2,0.0,0.0642798415427162,0.002303922895741397,0.001188342481869107,77.8125,Wysoka,2.0,0.0,0.04752358490566038,0.002506049350369126,0.0011916354894831915,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PORT LOTNICZY,2,0.0,0.04192667706708268,0.004310041421880499,0.000986010913446757,31.25,Rubczaka,3.0,0.018751089745929764,0.03820448404986491,0.0,0.001650563058526596,47.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wita Stwosza,2,0.0,0.07456216403676089,0.001483607223109619,0.0008604142367658128,99.75,Łowęcice - Staw,3.0,0.0,0.02949032234459039,0.0,0.0011214791950783479,1.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strachowskiego,2,0.0,0.057908558346239314,0.019094674716409018,0.0009511081723308983,24.75,Raków - skrzy.,3.0,0.001682388954716031,0.03588282432552756,0.030137324106468563,0.0014419703003063255,2.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Świt,2,0.0,0.05281257676246622,0.0055418685870536315,0.0007523376471484779,18.625,Raków II,3.0,0.001682388954716031,0.035993390791765285,0.0368170399025939,0.0010454244261668038,1.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pułtuska,3,0.024788641080938114,0.06463249661806704,0.0022985082708395373,0.0015304212560166748,99.375,Raków III,2.0,0.0,0.03467263185064097,0.027976511566974397,0.0007528668963647763,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,most Grunwaldzki,3,0.07283806604926117,0.07620735489587949,0.0,0.0012548146734136715,197.75,Śrubowa,3.0,0.0,0.06517344545969112,0.004962779156327543,0.0014275917269357238,170.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popowice,2,0.17605573401775015,0.0721779269827948,0.0,0.0009738271416496389,125.875,TRZMIELOWICKA (Stacja kolejowa),3.0,0.018751089745929764,0.03826978775936565,0.025078988332845276,0.0008829258912673557,18.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rysia,3,0.05868524467258338,0.07476310527688429,0.0017056068440858758,0.0010852174472146174,145.625,RĘDZIŃSKA,1.0,0.0,0.04983306541362681,0.0,0.0004732899632951305,6.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ścinawska,3,0.03469020564784964,0.07346659832564496,0.0004737796789127433,0.000959653095544181,125.875,Turoszowska,2.0,0.0,0.0524432298783265,0.0024813895781637717,0.0006762737819933529,12.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,POŚWIĘCKA (Ośrodek zdrowia),1,0.0,0.05752123603772323,0.0,0.0004777106638911663,10.9375,Stabłowicka,2.0,0.18183049988526406,0.04245009743508717,0.0,0.0012094356098214809,47.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poświęcka,2,0.0,0.0610275333522566,0.002325581395348837,0.0007141050259214165,21.875,SZYMANÓW,1.0,0.0,0.04407984686901832,0.0,0.0007076505528283782,4.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,POŚWIĘTNE,5,0.0521845967876461,0.0645016125403135,0.019489942334244795,0.0019664916573430315,233.8125,Szymanów (Widawska),2.0,0.0,0.04610983981693364,0.0024813895781637717,0.001227710463248054,9.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRACZE ODRZAŃSKIE (Stacja kolejowa),3,0.04080626129245743,0.0444421476926257,0.012237954715687067,0.0017533537780066433,70.8125,Samotwór - Leśna,1.0,0.0,0.03260913541287373,0.0,0.0007247491000143509,3.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojszyce,2,0.0,0.0549942447883361,0.00031404824430787556,0.001229741815889863,43.5,Siedlec - Wrocławska/sklep,2.0,0.0,0.03774998829094656,0.09337114498404821,0.00047639090053717314,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park Brochowski,3,0.018795122135135418,0.04460349566931176,0.013831659311801175,0.0010609869046001447,33.1875,Siedlec - skrzy. Osiedlowa,2.0,0.0,0.03544415127528584,0.08671608896012822,0.0011822078701704784,1.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROD Mieczyk,2,0.0,0.0441727875083466,0.015954192273330264,0.0008007860364686558,22.5,Tokary - osiedle,2.0,0.0,0.03450047085009845,0.0849529152474454,0.0011489361696295822,1.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zagłoby,2,0.0,0.05384759877277565,0.013033002138776836,0.0008975195085277071,38.75,Strumykowa,2.0,0.0,0.03555516343905774,0.004956614213276205,0.0013432502315901059,35.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasikurowice - Energetyczna,3,0.0006714710979911096,0.041883796814883356,0.11414029293120719,0.0012690365360490516,2.75,Strachowice General Aviation,3.0,0.1253635391997929,0.044910012815512344,0.0016784057457269238,0.0016313921313849385,77.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasikurowice - Wrocławska (na wys. nr 14),4,0.0003357355489955548,0.04039075709186549,0.11345669653734737,0.000859643262504765,1.25,Strachowicka,3.0,0.0,0.050695012264922325,0.21398825578348718,0.0017291686229104052,70.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasikurowice - skrzy. Malinowa,2,0.0,0.04333366925325002,0.11572407071500121,0.0011049482275754428,2.375,Żerniki,2.0,0.0,0.052371669915529565,0.0,0.0014728434986779424,70.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siedlec - Wrocławska/szkoła,2,0.0,0.03885074087459342,0.0,0.0007188094349988873,1.0,Wojnów,2.0,0.0,0.03433878663940013,0.0024813895781637717,0.0014447912864675042,36.1875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pasikurowice - cmentarz,2,0.0,0.04492034473752938,0.1173051411863443,0.0010940727217125003,2.375,pl. Strzegomski (Muzeum Współczesne),3.0,0.10691869117292101,0.0666005618905966,0.0033691413775565246,0.0008219763941028523,87.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramiszów,2,0.0,0.046678245766391666,0.11888350434523648,0.0010568911435986314,2.375,Stępin - kościół,1.0,0.0,0.03481641468682505,0.0,0.0007978713273112172,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starodębowa,2,0.0,0.05077340890305821,0.0003763164306792647,0.0008638793146881356,2.25,Szczodre - Szkoła,3.0,0.0037708960625061592,0.040169449289808125,0.026093121464790467,0.0012314981701990364,6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pawłowicka,3,0.0,0.05089058524173028,0.12204293797547174,0.001342041284913711,3.625,Szczodre - stawy,4.0,0.0,0.03877609929760416,0.0428725552147712,0.0015489702031057625,6.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przebiśniegowa,2,0.0,0.048659047187959714,0.12046186750412864,0.0010403926783475721,2.5,Szczodre - Trzebnicka,3.0,0.0,0.03896355022720681,0.022734768737573786,0.0020148980578837683,17.5625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zajączkowska,2,0.0,0.04943665210393194,0.0046457481657958145,0.0010198992515291585,21.25,Trestno - kościół,2.0,0.0,0.03713601179506082,0.004956614213276205,0.0016165743217162354,6.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prusa,2,0.0,0.07399759077611427,0.014397487614045535,0.0004407908026796421,34.5,Tokary - centrum,2.0,0.0,0.03567318757192175,0.08318974153476257,0.0011002193878895377,1.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pisarzowice - Graniczna,2,0.0,0.03396792795639466,0.029987095143983906,0.000984544347558587,4.875,Łozina - Nowego Osiedla II,2.0,0.0,0.036933510516427626,0.08145739253733643,0.0009658480453838118,1.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pisarzowice - Odrzańska,2,0.0,0.03315598735446064,0.03203111604443603,0.0010955660029103934,5.0,Trestno - świetlica,2.0,0.0,0.038559058508348086,0.007425673905337299,0.001415042114321281,6.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkszyn (pętla),2,0.0,0.0350291230499776,0.027940366931080856,0.001131255524934773,6.625,Zagony,2.0,0.0,0.05372975134991,0.0,0.0011175660729341522,69.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pisarzowice - Szkolna,2,0.0,0.032450381103312956,0.034072429632437215,0.0011291408892883169,4.875,Volvo - brama II,5.0,0.005100281048055997,0.0486626818813017,0.00010788650339842485,0.0004954008133771016,4.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piwnika - Ponurego,2,0.0,0.05861504907306434,0.00926983783198419,0.0007267673574115687,23.125,WOJNÓW (pętla),1.0,0.0,0.03320014828850352,0.0,0.0008094545083455894,18.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROD Źródło Zdrowia,2,0.0,0.05539452495974235,0.006960500311340931,0.0009530549275221456,23.125,Widna,2.0,0.14299470389985555,0.0603654883163571,0.0,0.0006777750402251792,37.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zakrzowska,4,0.09030046217185694,0.06222415165328124,0.011573760727725585,0.0018600875750095886,125.125,Wielkopolska,2.0,0.0,0.04447141911277864,0.20559160334756407,0.0011804611474911632,25.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zielińskiego,2,0.0,0.07298650598319613,1.0829249803719847e-05,0.0004321016165721781,31.8125,Wilczyce - Wrocławska (na wys. nr 1F),3.0,0.0,0.04477529026165213,0.025515158053727477,0.0016401594951988361,22.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poczta Główna,5,0.09453948577071472,0.0782387190684134,5.414624901859923e-06,0.0010255014666621732,164.375,Wilczyce - Borowa,2.0,0.0,0.04313851423678013,0.0,0.0012110462609485194,15.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Widawa,2,0.0,0.05574641861671096,0.021447329236267156,0.0010114579708956975,19.375,Wilczyce - Dworska,4.0,0.0,0.04164298630844743,0.021267512291355206,0.0018757693011990989,23.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolska,3,0.013880494188071836,0.044710163763971925,0.010775103554701248,0.000828915582898621,21.375,Wilczyce - Dębowa,2.0,0.0,0.04028589993502274,0.0020282662638903873,0.001272456253040236,15.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poprzeczna,2,0.0,0.05707459516856915,0.006960500311340931,0.001053670274030397,43.0625,Wilczyce - Szkoła,2.0,0.0,0.04313851423678013,0.021891712775303235,0.0010899628764996336,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Przybyszewskiego,2,0.0,0.06467137915476011,0.0,0.001226372905490864,128.0,Wilczyce Wilczycka Stary Młyn,2.0,0.0,0.04000397061743101,0.015708274894810657,0.0004027597748084199,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psary - Szkoła,2,0.0,0.050277696579947385,0.010090153504615966,0.0005037335526387357,3.5,Wilkszyn - Polna,2.0,0.0,0.03591640301234348,0.02903688177180463,0.0013791845828064451,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psary - Wolności,3,0.0,0.0528775209050664,0.01925982077591575,0.0012168364888407975,15.9375,Wojszycka,1.0,0.0,0.057321669867008034,0.0,0.0006061638298779153,16.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szymanów - skrzyż.,2,0.0,0.05023657923944155,0.0046457481657958145,0.0009511872922895163,9.0625,Wróblowice Innowacyjna,2.0,0.0,0.03570795676058834,0.0,0.001317985304456744,5.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psie Pole (Gorlicka),2,0.10689103146158387,0.061937342455887646,0.0,0.0006960488547308654,40.125,Wysoka - Chabrowa,2.0,0.0,0.04952989614699195,0.004919624554968173,0.0012592718704500174,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pustecka,2,0.04775408064520186,0.03992757323924045,0.0,0.0009361908954103802,18.25,Wysoka - Radosna,3.0,0.0,0.05197317513541398,0.007706178814173204,0.0013340074858157783,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pęgowska,2,0.0,0.0471155426505232,0.002325581395348837,0.001183291337053627,21.25,Wysoka - osiedle,2.0,0.0,0.05474055963053518,0.009987207743168473,0.0006262702111959226,9.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ŚWINIARY,1,0.0,0.04499790707408958,0.0,0.0006711983894370885,10.5,Ślęza - autostrada,3.0,0.0,0.04945392072646951,0.0004392521924078726,0.0012705497806166218,13.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPISKA (Ośrodek sportu),2,0.0,0.0651613880891044,0.015299022660205214,0.0004484317102696416,27.75,ZWYCIĘSKA,1.0,0.0,0.054673721340388004,0.0,0.0007176040856659965,16.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunelowa,2,0.0,0.04599176426546874,0.018125456858976093,0.0007360949870639191,21.9375,Łozina - Milicka/poczta,4.0,0.004224106178427667,0.03832984591972608,0.030024813895781637,0.0020410238348753194,9.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wysoka,2,0.0,0.04965644667705987,0.0023472398949562767,0.0011141135724137045,18.0,Łozina - Nowego Osiedla I,4.0,0.0018656169626156231,0.038317090563346805,0.0816562119507421,0.000848940857628053,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubczaka,3,0.012624315527486588,0.04306459689534301,0.0,0.0012635137244589665,47.25,Łozina - skrzy.,5.0,0.003480099126584655,0.038437693738375696,0.04598276898417151,0.0019213243050334445,8.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Łowęcice - Staw,3,0.0,0.03228713019972969,0.0,0.0010511304494114533,1.25,Łozina - kościół,2.0,0.00949913172587567,0.03714799281006591,0.0,0.0006157646720194824,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raków - skrzy.,3,0.0011326813157034672,0.036822950117747805,0.02836992717329507,0.0013515331475591748,2.125,Ślęza - Dębowa,2.0,0.0,0.04716208308952604,0.002727987300217314,0.0009104474660970813,8.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raków II,3,0.0011326813157034672,0.036932062183286096,0.03467525787151095,0.0009798577427495027,1.375,Ślęza - Szyszkowa,2.0,0.0,0.04716208308952604,0.0,0.0009932559072569817,9.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raków III,2,0.0,0.035547472409374614,0.026325906272842946,0.0007056487652897624,0.75,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Śrubowa,3,0.0,0.06878349196192914,0.004656577415599534,0.0011667903661988794,170.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wielka,2,0.0,0.07200267916945746,0.0,0.0013258084264600103,214.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRZMIELOWICKA (Stacja kolejowa),3,0.012624315527486588,0.043142369820407346,0.016159948019600943,0.0007654754324230164,18.75,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,RĘDZIŃSKA,1,0.0,0.05080940564811533,0.0,0.00044204810113468733,6.375,,,,,,,
